"","YearStart","LocationAbbr","LocationDesc","Question","DataValueUnit","DataValue","Question_short"
"1749",2020,"OH","Ohio","Visited dentist or dental clinic in the past year among adults","%",65.2,"dentist"
"1750",2020,"OK","Oklahoma","Visited dentist or dental clinic in the past year among adults","%",59.7,"dentist"
"1751",2020,"PA","Pennsylvania","Binge drinking prevalence among adults","%",18.5,"BingeDrink"
"1752",2020,"RI","Rhode Island","Frequent mental distress among adults","%",13.8,"mentalDistress"
"1753",2020,"NC","North Carolina","No leisure-time physical activity among adults","%",21.9,"noActivity"
"1754",2020,"NC","North Carolina","Depression among adults","%",20.9,"depression"
"1755",2020,"OK","Oklahoma","Average mentally unhealthy days among adults","Number",2.9,"badDays"
"1756",2020,"PA","Pennsylvania","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"1757",2020,"SD","South Dakota","No leisure-time physical activity among adults","%",21.6,"noActivity"
"1758",2020,"SC","South Carolina","Frequent mental distress among adults","%",15.5,"mentalDistress"
"1759",2020,"RI","Rhode Island","Current cigarette smoking among adults","%",14.1,"smoking"
"1760",2020,"OK","Oklahoma","Lack of health insurance among adults aged 18-64 years","%",19.7,"noInsure"
"1761",2020,"TN","Tennessee","Six or more teeth lost among adults aged 65 years and older","%",39.1,"lostTeeth"
"1762",2020,"TN","Tennessee","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",212,"cardioDeath"
"1763",2020,"SC","South Carolina","Visited dentist or dental clinic in the past year among adults","%",67.7,"dentist"
"1764",2020,"PA","Pennsylvania","Obesity among adults","%",31.6,"obesity"
"1765",2020,"NC","North Carolina","Visited dentist or dental clinic in the past year among adults","%",65.7,"dentist"
"1766",2020,"NC","North Carolina","Short sleep duration among adults","%",32.1,"shortSleep"
"1767",2020,"PR","Puerto Rico","No leisure-time physical activity among adults","%",44.6,"noActivity"
"1768",2020,"OR","Oregon","Visited dentist or dental clinic in the past year among adults","%",67.9,"dentist"
"1769",2020,"OK","Oklahoma","Depression among adults","%",23.3,"depression"
"1770",2020,"RI","Rhode Island","Per capita alcohol consumption among people aged 14 years and older","gallons",2.71,"alcohol"
"1771",2020,"PA","Pennsylvania","Short sleep duration among adults","%",36.7,"shortSleep"
"1772",2020,"ND","North Dakota","Average mentally unhealthy days among adults","Number",3.5,"badDays"
"1773",2020,"PR","Puerto Rico","Six or more teeth lost among adults aged 65 years and older","%",44.7,"lostTeeth"
"1774",2020,"ND","North Dakota","Six or more teeth lost among adults aged 65 years and older","%",31.6,"lostTeeth"
"1775",2020,"OR","Oregon","Routine checkup within the past year among adults","%",71.9,"doctor"
"1776",2020,"PA","Pennsylvania","Six or more teeth lost among adults aged 65 years and older","%",37,"lostTeeth"
"1777",2020,"OR","Oregon","No leisure-time physical activity among adults","%",17.6,"noActivity"
"1778",2020,"RI","Rhode Island","Routine checkup within the past year among adults","%",82.6,"doctor"
"1779",2020,"RI","Rhode Island","No leisure-time physical activity among adults","%",22.9,"noActivity"
"1780",2020,"PR","Puerto Rico","Average mentally unhealthy days among adults","Number",NA,"badDays"
"1781",2020,"OH","Ohio","Current cigarette smoking among adults","%",20.2,"smoking"
"1782",2020,"OR","Oregon","Lack of health insurance among adults aged 18-64 years","%",11.5,"noInsure"
"1783",2020,"OH","Ohio","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",196.9,"cardioDeath"
"1784",2020,"OR","Oregon","Binge drinking prevalence among adults","%",17.5,"BingeDrink"
"1785",2020,"ND","North Dakota","All teeth lost among adults aged 65 years and older","%",12.2,"noTeeth"
"1786",2020,"PR","Puerto Rico","Routine checkup within the past year among adults","%",73.5,"doctor"
"1787",2020,"SC","South Carolina","Lack of health insurance among adults aged 18-64 years","%",18.2,"noInsure"
"1788",2020,"WA","Washington","Binge drinking prevalence among adults","%",16.3,"BingeDrink"
"1789",2021,"AL","Alabama","Average mentally unhealthy days among adults","Number",2.4,"badDays"
"1790",2020,"TN","Tennessee","Short sleep duration among adults","%",34.5,"shortSleep"
"1791",2020,"VT","Vermont","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",167.1,"cardioDeath"
"1792",2020,"WY","Wyoming","Binge drinking prevalence among adults","%",17.6,"BingeDrink"
"1793",2020,"TX","Texas","Frequent mental distress among adults","%",13.4,"mentalDistress"
"1794",2020,"UT","Utah","Lack of health insurance among adults aged 18-64 years","%",13.7,"noInsure"
"1795",2020,"WV","West Virginia","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",197.8,"cardioDeath"
"1796",2020,"US","United States","Lack of health insurance among adults aged 18-64 years","%",15.5,"noInsure"
"1797",2020,"VA","Virginia","No leisure-time physical activity among adults","%",20.4,"noActivity"
"1798",2020,"VA","Virginia","Six or more teeth lost among adults aged 65 years and older","%",30.2,"lostTeeth"
"1799",2020,"VA","Virginia","Binge drinking prevalence among adults","%",15.5,"BingeDrink"
"1800",2020,"WY","Wyoming","All teeth lost among adults aged 65 years and older","%",16.6,"noTeeth"
"1801",2020,"VT","Vermont","Short sleep duration among adults","%",28.7,"shortSleep"
"1802",2020,"VI","Virgin Islands","Short sleep duration among adults","%",NA,"shortSleep"
"1803",2021,"AL","Alabama","Depression among adults","%",23,"depression"
"1804",2020,"TX","Texas","Binge drinking prevalence among adults","%",16.8,"BingeDrink"
"1805",2021,"AL","Alabama","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",247.5,"cardioDeath"
"1806",2020,"WV","West Virginia","No leisure-time physical activity among adults","%",27.4,"noActivity"
"1807",2020,"WI","Wisconsin","Frequent mental distress among adults","%",13.2,"mentalDistress"
"1808",2020,"WA","Washington","Six or more teeth lost among adults aged 65 years and older","%",26.3,"lostTeeth"
"1809",2020,"WA","Washington","Average mentally unhealthy days among adults","Number",4,"badDays"
"1810",2020,"WI","Wisconsin","Short sleep duration among adults","%",31.1,"shortSleep"
"1811",2020,"TX","Texas","No leisure-time physical activity among adults","%",25.4,"noActivity"
"1812",2020,"VI","Virgin Islands","Lack of health insurance among adults aged 18-64 years","%",NA,"noInsure"
"1813",2020,"TX","Texas","Per capita alcohol consumption among people aged 14 years and older","gallons",2.41,"alcohol"
"1814",2020,"WA","Washington","No leisure-time physical activity among adults","%",17.5,"noActivity"
"1815",2021,"AL","Alabama","No leisure-time physical activity among adults","%",29.9,"noActivity"
"1816",2020,"UT","Utah","Obesity among adults","%",29.3,"obesity"
"1817",2020,"VA","Virginia","All teeth lost among adults aged 65 years and older","%",11.3,"noTeeth"
"1818",2020,"WA","Washington","Short sleep duration among adults","%",29.9,"shortSleep"
"1819",2020,"WI","Wisconsin","No teeth lost among adults aged 18-64 years","%",73,"allTeeth"
"1820",2020,"WY","Wyoming","No leisure-time physical activity among adults","%",21.6,"noActivity"
"1821",2020,"VI","Virgin Islands","Current cigarette smoking among adults","%",NA,"smoking"
"1822",2020,"VI","Virgin Islands","Frequent mental distress among adults","%",NA,"mentalDistress"
"1823",2020,"VI","Virgin Islands","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"1824",2020,"WY","Wyoming","Routine checkup within the past year among adults","%",67,"doctor"
"1825",2020,"VI","Virgin Islands","Per capita alcohol consumption among people aged 14 years and older","gallons",NA,"alcohol"
"1826",2020,"WI","Wisconsin","Lack of health insurance among adults aged 18-64 years","%",9.5,"noInsure"
"1827",2020,"VT","Vermont","All teeth lost among adults aged 65 years and older","%",17,"noTeeth"
"1828",2020,"VA","Virginia","Current cigarette smoking among adults","%",13.9,"smoking"
"1829",2020,"WV","West Virginia","No teeth lost among adults aged 18-64 years","%",55,"allTeeth"
"1830",2020,"WA","Washington","Visited dentist or dental clinic in the past year among adults","%",69.2,"dentist"
"1831",2020,"US","United States","No leisure-time physical activity among adults","%",23.1,"noActivity"
"1832",2020,"US","United States","Visited dentist or dental clinic in the past year among adults","%",64.5,"dentist"
"1833",2020,"TX","Texas","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",44.5,"smokeBan"
"1834",2020,"WY","Wyoming","Visited dentist or dental clinic in the past year among adults","%",65.5,"dentist"
"1835",2020,"WV","West Virginia","Visited dentist or dental clinic in the past year among adults","%",58.1,"dentist"
"1836",2020,"UT","Utah","Depression among adults","%",22.9,"depression"
"1837",2020,"VT","Vermont","Visited dentist or dental clinic in the past year among adults","%",68,"dentist"
"1838",2020,"WY","Wyoming","No teeth lost among adults aged 18-64 years","%",67.5,"allTeeth"
"1839",2020,"WV","West Virginia","Short sleep duration among adults","%",40.4,"shortSleep"
"1840",2020,"US","United States","No teeth lost among adults aged 18-64 years","%",66.3,"allTeeth"
"1841",2020,"WV","West Virginia","Binge drinking prevalence among adults","%",12.7,"BingeDrink"
"1842",2021,"AL","Alabama","Living below 150% of the poverty threshold among all people","%",25.8,"poverty"
"1843",2020,"VI","Virgin Islands","Six or more teeth lost among adults aged 65 years and older","%",NA,"lostTeeth"
"1844",2020,"TN","Tennessee","Lack of health insurance among adults aged 18-64 years","%",16.4,"noInsure"
"1845",2020,"US","United States","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",168.2,"cardioDeath"
"1846",2020,"VT","Vermont","Per capita alcohol consumption among people aged 14 years and older","gallons",3.22,"alcohol"
"1847",2021,"AL","Alabama","Frequent mental distress among adults","%",19.4,"mentalDistress"
"1848",2020,"UT","Utah","All teeth lost among adults aged 65 years and older","%",10.1,"noTeeth"
"1849",2020,"US","United States","Frequent mental distress among adults","%",13.9,"mentalDistress"
"1850",2020,"UT","Utah","Current cigarette smoking among adults","%",8.3,"smoking"
"1851",2020,"TX","Texas","No teeth lost among adults aged 18-64 years","%",66.5,"allTeeth"
"1852",2020,"WV","West Virginia","Six or more teeth lost among adults aged 65 years and older","%",50.2,"lostTeeth"
"1853",2020,"UT","Utah","Visited dentist or dental clinic in the past year among adults","%",73.1,"dentist"
"1854",2020,"UT","Utah","Six or more teeth lost among adults aged 65 years and older","%",24,"lostTeeth"
"1855",2020,"VA","Virginia","Average mentally unhealthy days among adults","Number",3.1,"badDays"
"1856",2020,"WI","Wisconsin","Six or more teeth lost among adults aged 65 years and older","%",32.7,"lostTeeth"
"1857",2020,"TX","Texas","Average mentally unhealthy days among adults","Number",2.8,"badDays"
"1858",2020,"WY","Wyoming","Average mentally unhealthy days among adults","Number",2.9,"badDays"
"1859",2020,"TX","Texas","Six or more teeth lost among adults aged 65 years and older","%",32.6,"lostTeeth"
"1860",2020,"UT","Utah","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",155.6,"cardioDeath"
"1861",2020,"UT","Utah","No leisure-time physical activity among adults","%",16.3,"noActivity"
"1862",2020,"VT","Vermont","Average mentally unhealthy days among adults","Number",3.6,"badDays"
"1863",2020,"TN","Tennessee","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"1864",2020,"WI","Wisconsin","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",43.2,"smokeBan"
"1865",2020,"WA","Washington","Lack of health insurance among adults aged 18-64 years","%",11.4,"noInsure"
"1866",2020,"US","United States","Routine checkup within the past year among adults","%",73.3,"doctor"
"1867",2021,"AL","Alabama","High school completion among adults aged 18-24","%",86.9,"highSchool"
"1868",2020,"VA","Virginia","Depression among adults","%",17.4,"depression"
"1869",2020,"VA","Virginia","No teeth lost among adults aged 18-64 years","%",69.6,"allTeeth"
"1870",2021,"AL","Alabama","Consumed vegetables less than one time daily among adults","%",20.3,"noVeg"
"1871",2021,"AL","Alabama","Binge drinking prevalence among adults","%",13.6,"BingeDrink"
"1872",2020,"WV","West Virginia","Routine checkup within the past year among adults","%",79.4,"doctor"
"1873",2020,"WI","Wisconsin","Obesity among adults","%",32.7,"obesity"
"1874",2020,"WV","West Virginia","Frequent mental distress among adults","%",18.6,"mentalDistress"
"1875",2020,"TN","Tennessee","Visited dentist or dental clinic in the past year among adults","%",59.6,"dentist"
"1876",2020,"VI","Virgin Islands","Routine checkup within the past year among adults","%",NA,"doctor"
"1877",2020,"WA","Washington","Routine checkup within the past year among adults","%",69.4,"doctor"
"1878",2020,"VA","Virginia","Obesity among adults","%",32.4,"obesity"
"1879",2020,"VI","Virgin Islands","Depression among adults","%",NA,"depression"
"1880",2020,"TX","Texas","Current cigarette smoking among adults","%",13.3,"smoking"
"1881",2020,"VT","Vermont","Lack of health insurance among adults aged 18-64 years","%",8.6,"noInsure"
"1882",2020,"UT","Utah","Routine checkup within the past year among adults","%",69,"doctor"
"1883",2020,"WY","Wyoming","Current cigarette smoking among adults","%",19.4,"smoking"
"1884",2020,"WI","Wisconsin","Per capita alcohol consumption among people aged 14 years and older","gallons",3.11,"alcohol"
"1885",2020,"VT","Vermont","Depression among adults","%",23.9,"depression"
"1886",2020,"WV","West Virginia","Per capita alcohol consumption among people aged 14 years and older","gallons",1.82,"alcohol"
"1887",2020,"TX","Texas","Depression among adults","%",17.6,"depression"
"1888",2020,"WA","Washington","Obesity among adults","%",28,"obesity"
"1889",2020,"VI","Virgin Islands","Binge drinking prevalence among adults","%",NA,"BingeDrink"
"1890",2020,"WV","West Virginia","Obesity among adults","%",39.6,"obesity"
"1891",2020,"UT","Utah","No teeth lost among adults aged 18-64 years","%",69.5,"allTeeth"
"1892",2020,"VT","Vermont","Obesity among adults","%",26.3,"obesity"
"1893",2020,"TX","Texas","Lack of health insurance among adults aged 18-64 years","%",29,"noInsure"
"1894",2020,"WI","Wisconsin","Current cigarette smoking among adults","%",16.1,"smoking"
"1895",2020,"TN","Tennessee","Routine checkup within the past year among adults","%",73.8,"doctor"
"1896",2020,"WY","Wyoming","Per capita alcohol consumption among people aged 14 years and older","gallons",2.94,"alcohol"
"1897",2020,"VI","Virgin Islands","All teeth lost among adults aged 65 years and older","%",NA,"noTeeth"
"1898",2020,"WY","Wyoming","Obesity among adults","%",30.6,"obesity"
"1899",2020,"UT","Utah","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",11.2,"smokeBan"
"1900",2020,"VA","Virginia","Visited dentist or dental clinic in the past year among adults","%",69.7,"dentist"
"1901",2020,"US","United States","Six or more teeth lost among adults aged 65 years and older","%",33.1,"lostTeeth"
"1902",2020,"US","United States","Obesity among adults","%",32,"obesity"
"1903",2020,"VT","Vermont","Current cigarette smoking among adults","%",14.4,"smoking"
"1904",2020,"US","United States","All teeth lost among adults aged 65 years and older","%",13.9,"noTeeth"
"1905",2020,"WI","Wisconsin","Binge drinking prevalence among adults","%",24.3,"BingeDrink"
"1906",2020,"US","United States","Short sleep duration among adults","%",33.3,"shortSleep"
"1907",2020,"VT","Vermont","Routine checkup within the past year among adults","%",69.2,"doctor"
"1908",2020,"WY","Wyoming","Lack of health insurance among adults aged 18-64 years","%",18.4,"noInsure"
"1909",2020,"VA","Virginia","Lack of health insurance among adults aged 18-64 years","%",14,"noInsure"
"1910",2020,"WY","Wyoming","Short sleep duration among adults","%",32.6,"shortSleep"
"1911",2020,"TN","Tennessee","Current cigarette smoking among adults","%",19.7,"smoking"
"1912",2020,"VA","Virginia","Frequent mental distress among adults","%",12.6,"mentalDistress"
"1913",2020,"US","United States","Per capita alcohol consumption among people aged 14 years and older","gallons",2.5,"alcohol"
"1914",2020,"WA","Washington","No teeth lost among adults aged 18-64 years","%",71.9,"allTeeth"
"1915",2020,"WY","Wyoming","Frequent mental distress among adults","%",12.7,"mentalDistress"
"1916",2020,"VI","Virgin Islands","No teeth lost among adults aged 18-64 years","%",NA,"allTeeth"
"1917",2020,"UT","Utah","Short sleep duration among adults","%",31,"shortSleep"
"1918",2020,"VI","Virgin Islands","Average mentally unhealthy days among adults","Number",NA,"badDays"
"1919",2020,"WY","Wyoming","Depression among adults","%",19,"depression"
"1920",2020,"US","United States","Current cigarette smoking among adults","%",14.6,"smoking"
"1921",2020,"VI","Virgin Islands","No leisure-time physical activity among adults","%",NA,"noActivity"
"1922",2020,"WI","Wisconsin","Visited dentist or dental clinic in the past year among adults","%",71.3,"dentist"
"1923",2021,"AL","Alabama","Consumed fruit less than one time daily among adults","%",46.1,"noFruit"
"1924",2021,"AL","Alabama","Obesity among adults","%",40.6,"obesity"
"1925",2020,"VI","Virgin Islands","Visited dentist or dental clinic in the past year among adults","%",NA,"dentist"
"1926",2020,"TX","Texas","All teeth lost among adults aged 65 years and older","%",13.8,"noTeeth"
"1927",2020,"WV","West Virginia","Current cigarette smoking among adults","%",24,"smoking"
"1928",2020,"VA","Virginia","Per capita alcohol consumption among people aged 14 years and older","gallons",2.27,"alcohol"
"1929",2020,"VT","Vermont","Six or more teeth lost among adults aged 65 years and older","%",34.7,"lostTeeth"
"1930",2020,"VA","Virginia","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"1931",2020,"WY","Wyoming","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0.3,"smokeBan"
"1932",2020,"TX","Texas","Visited dentist or dental clinic in the past year among adults","%",57.3,"dentist"
"1933",2020,"WV","West Virginia","All teeth lost among adults aged 65 years and older","%",23.1,"noTeeth"
"1934",2020,"UT","Utah","Frequent mental distress among adults","%",14.6,"mentalDistress"
"1935",2020,"WA","Washington","Per capita alcohol consumption among people aged 14 years and older","gallons",2.26,"alcohol"
"1936",2020,"WI","Wisconsin","No leisure-time physical activity among adults","%",19.8,"noActivity"
"1937",2020,"WI","Wisconsin","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",162.2,"cardioDeath"
"1938",2020,"TX","Texas","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",173.9,"cardioDeath"
"1939",2020,"US","United States","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",61.1,"smokeBan"
"1940",2020,"VT","Vermont","No leisure-time physical activity among adults","%",17.1,"noActivity"
"1941",2020,"US","United States","Depression among adults","%",18.6,"depression"
"1942",2020,"VI","Virgin Islands","Obesity among adults","%",NA,"obesity"
"1943",2020,"UT","Utah","Binge drinking prevalence among adults","%",11,"BingeDrink"
"1944",2020,"WV","West Virginia","Depression among adults","%",27.3,"depression"
"1945",2020,"UT","Utah","Average mentally unhealthy days among adults","Number",3.7,"badDays"
"1946",2020,"WY","Wyoming","Six or more teeth lost among adults aged 65 years and older","%",31.7,"lostTeeth"
"1947",2020,"WV","West Virginia","Lack of health insurance among adults aged 18-64 years","%",10.6,"noInsure"
"1948",2020,"WA","Washington","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",65.5,"smokeBan"
"1949",2020,"VA","Virginia","Routine checkup within the past year among adults","%",76,"doctor"
"1950",2020,"VT","Vermont","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"1951",2020,"VT","Vermont","No teeth lost among adults aged 18-64 years","%",71,"allTeeth"
"1952",2020,"TX","Texas","Obesity among adults","%",35.8,"obesity"
"1953",2021,"AL","Alabama","Per capita alcohol consumption among people aged 14 years and older","gallons",2.06,"alcohol"
"1954",2020,"VT","Vermont","Binge drinking prevalence among adults","%",19.4,"BingeDrink"
"1955",2020,"WA","Washington","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",134.6,"cardioDeath"
"1956",2020,"VA","Virginia","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",152,"cardioDeath"
"1957",2020,"UT","Utah","Per capita alcohol consumption among people aged 14 years and older","gallons",1.36,"alcohol"
"1958",2020,"WI","Wisconsin","Depression among adults","%",20.7,"depression"
"1959",2020,"WV","West Virginia","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",65.1,"smokeBan"
"1960",2020,"WY","Wyoming","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",160.4,"cardioDeath"
"1961",2020,"VA","Virginia","Short sleep duration among adults","%",34.3,"shortSleep"
"1962",2020,"WI","Wisconsin","Routine checkup within the past year among adults","%",72.2,"doctor"
"1963",2020,"TX","Texas","Routine checkup within the past year among adults","%",72,"doctor"
"1964",2020,"US","United States","Average mentally unhealthy days among adults","Number",2.9,"badDays"
"1965",2020,"TX","Texas","Short sleep duration among adults","%",33.4,"shortSleep"
"1966",2020,"VT","Vermont","Frequent mental distress among adults","%",15.2,"mentalDistress"
"1967",2020,"WA","Washington","All teeth lost among adults aged 65 years and older","%",10.4,"noTeeth"
"1968",2020,"WA","Washington","Depression among adults","%",23.6,"depression"
"1969",2020,"WI","Wisconsin","All teeth lost among adults aged 65 years and older","%",11.8,"noTeeth"
"1970",2020,"US","United States","Binge drinking prevalence among adults","%",16.5,"BingeDrink"
"1971",2020,"WV","West Virginia","Average mentally unhealthy days among adults","Number",2.1,"badDays"
"1972",2020,"WI","Wisconsin","Average mentally unhealthy days among adults","Number",3.7,"badDays"
"1973",2020,"WA","Washington","Current cigarette smoking among adults","%",11.6,"smoking"
"1974",2020,"WA","Washington","Frequent mental distress among adults","%",14.1,"mentalDistress"
"1975",2021,"CA","California","Unemployment rate among people 16 years and older in the labor force","%",8.2,"unemployment"
"1976",2021,"AL","Alabama","Current cigarette smoking among adults","%",17.9,"smoking"
"1977",2021,"CO","Colorado","Per capita alcohol consumption among people aged 14 years and older","gallons",3.06,"alcohol"
"1978",2021,"CT","Connecticut","Unemployment rate among people 16 years and older in the labor force","%",6.8,"unemployment"
"1979",2021,"DC","District of Columbia","Consumed fruit less than one time daily among adults","%",32.8,"noFruit"
"1980",2021,"CT","Connecticut","Frequent mental distress among adults","%",13.3,"mentalDistress"
"1981",2021,"AR","Arkansas","Current cigarette smoking among adults","%",21.9,"smoking"
"1982",2021,"CO","Colorado","High school completion among adults aged 18-24","%",87.7,"highSchool"
"1983",2021,"AZ","Arizona","Depression among adults","%",17.8,"depression"
"1984",2021,"DE","Delaware","Consumed fruit less than one time daily among adults","%",40.1,"noFruit"
"1985",2021,"AZ","Arizona","No leisure-time physical activity among adults","%",22.1,"noActivity"
"1986",2021,"DC","District of Columbia","No broadband internet subscription among households","%",9.8,"noInternet"
"1987",2021,"DE","Delaware","Per capita alcohol consumption among people aged 14 years and older","gallons",4.4,"alcohol"
"1988",2021,"AK","Alaska","No broadband internet subscription among households","%",9.1,"noInternet"
"1989",2021,"AZ","Arizona","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",8.1,"smokeBan"
"1990",2021,"DE","Delaware","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",162.7,"cardioDeath"
"1991",2021,"AZ","Arizona","Per capita alcohol consumption among people aged 14 years and older","gallons",2.32,"alcohol"
"1992",2021,"AZ","Arizona","Consumed vegetables less than one time daily among adults","%",21.8,"noVeg"
"1993",2021,"DC","District of Columbia","High school completion among adults aged 18-24","%",92.8,"highSchool"
"1994",2021,"CO","Colorado","Current cigarette smoking among adults","%",12.1,"smoking"
"1995",2021,"AR","Arkansas","Average mentally unhealthy days among adults","Number",2,"badDays"
"1996",2021,"DE","Delaware","Obesity among adults","%",33.8,"obesity"
"1997",2021,"AR","Arkansas","Consumed vegetables less than one time daily among adults","%",20.2,"noVeg"
"1998",2021,"AK","Alaska","Consumed vegetables less than one time daily among adults","%",18.5,"noVeg"
"1999",2021,"AK","Alaska","Unemployment rate among people 16 years and older in the labor force","%",6,"unemployment"
"2000",2021,"DC","District of Columbia","Obesity among adults","%",25.2,"obesity"
"2001",2021,"CT","Connecticut","Lack of health insurance among adults aged 18-64 years","%",7.6,"noInsure"
"2002",2021,"CO","Colorado","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",135.1,"cardioDeath"
"2003",2021,"CT","Connecticut","No leisure-time physical activity among adults","%",22.3,"noActivity"
"2004",2021,"AK","Alaska","Average mentally unhealthy days among adults","Number",3.2,"badDays"
"2005",2021,"CT","Connecticut","Average mentally unhealthy days among adults","Number",3,"badDays"
"2006",2021,"CT","Connecticut","Current cigarette smoking among adults","%",11.5,"smoking"
"2007",2021,"DC","District of Columbia","Average mentally unhealthy days among adults","Number",3.4,"badDays"
"2008",2021,"AZ","Arizona","No broadband internet subscription among households","%",8.5,"noInternet"
"2009",2021,"AR","Arkansas","Binge drinking prevalence among adults","%",13.9,"BingeDrink"
"2010",2021,"AR","Arkansas","Depression among adults","%",25.3,"depression"
"2011",2021,"AR","Arkansas","No leisure-time physical activity among adults","%",29.5,"noActivity"
"2012",2021,"AK","Alaska","Frequent mental distress among adults","%",14,"mentalDistress"
"2013",2021,"AR","Arkansas","Routine checkup within the past year among adults","%",75.7,"doctor"
"2014",2021,"AL","Alabama","No broadband internet subscription among households","%",14.8,"noInternet"
"2015",2021,"CO","Colorado","Average mentally unhealthy days among adults","Number",3.3,"badDays"
"2016",2021,"AZ","Arizona","Living below 150% of the poverty threshold among all people","%",21.2,"poverty"
"2017",2021,"CT","Connecticut","Depression among adults","%",18.6,"depression"
"2018",2021,"DE","Delaware","Lack of health insurance among adults aged 18-64 years","%",10.1,"noInsure"
"2019",2021,"CA","California","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",27.8,"smokeBan"
"2020",2021,"DC","District of Columbia","Per capita alcohol consumption among people aged 14 years and older","gallons",4.07,"alcohol"
"2021",2021,"AZ","Arizona","Frequent mental distress among adults","%",16,"mentalDistress"
"2022",2021,"AZ","Arizona","Binge drinking prevalence among adults","%",17.1,"BingeDrink"
"2023",2021,"CO","Colorado","Consumed fruit less than one time daily among adults","%",38.1,"noFruit"
"2024",2021,"DC","District of Columbia","Binge drinking prevalence among adults","%",20.6,"BingeDrink"
"2025",2021,"CT","Connecticut","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"2026",2021,"CO","Colorado","Routine checkup within the past year among adults","%",66.7,"doctor"
"2027",2021,"CA","California","Binge drinking prevalence among adults","%",15.5,"BingeDrink"
"2028",2021,"CO","Colorado","No leisure-time physical activity among adults","%",16.5,"noActivity"
"2029",2021,"CO","Colorado","Unemployment rate among people 16 years and older in the labor force","%",5.2,"unemployment"
"2030",2021,"AL","Alabama","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",13.4,"smokeBan"
"2031",2021,"AK","Alaska","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",154.7,"cardioDeath"
"2032",2021,"AK","Alaska","Obesity among adults","%",33.4,"obesity"
"2033",2021,"AK","Alaska","Binge drinking prevalence among adults","%",17.7,"BingeDrink"
"2034",2021,"AZ","Arizona","High school completion among adults aged 18-24","%",85.2,"highSchool"
"2035",2021,"CA","California","Obesity among adults","%",27.8,"obesity"
"2036",2021,"DE","Delaware","Average mentally unhealthy days among adults","Number",3,"badDays"
"2037",2021,"AK","Alaska","Living below 150% of the poverty threshold among all people","%",16.7,"poverty"
"2038",2021,"DE","Delaware","High school completion among adults aged 18-24","%",89,"highSchool"
"2039",2021,"DE","Delaware","Binge drinking prevalence among adults","%",14,"BingeDrink"
"2040",2021,"AR","Arkansas","Per capita alcohol consumption among people aged 14 years and older","gallons",1.96,"alcohol"
"2041",2021,"CT","Connecticut","Routine checkup within the past year among adults","%",75.4,"doctor"
"2042",2021,"DC","District of Columbia","Living below 150% of the poverty threshold among all people","%",20.8,"poverty"
